"","Row.names","Log2FoldChange","AveExpr","t","P.Value","P.Adjust","B","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name","col"
"2362","ENSG00000258727",-0.00837213343859133,9.70585933778641,-0.0789736758788543,0.937174047290456,0.978411335148608,-6.71593491886703,"chr14",23561097,23568073,0.559839472552673,0.566745503454046,"0.5507532853802074",6977,3239,"7","antisense",55.98,"RP11-66N24.3","not"
"3464","ENSG00000273855",0.0127882735475362,6.56848604907466,0.078177238920836,0.93780633089386,0.978411335148608,-6.36350334568097,"chr15",40285468,40285909,0.504524886877828,0.504524886877828,".",442,441,"6","sense_intronic",50.45,"RP11-133K1.12","not"
"432","ENSG00000213640",-0.0272173407808185,2.69454332540184,-0.0775490223123055,0.938305093992578,0.978463007480326,-5.73687746113358,"chr7",64862999,64864370,0.526239067055394,0.559094136524733,".",1372,878,"7","processed_pseudogene",52.62,"EEF1DP4","not"
"650","ENSG00000224097",-0.022641987702487,3.08173296901779,-0.0769436533924897,0.938785740679784,0.978695721427279,-5.78305783594331,"chr4",39480255,39481905,0.475469412477286,0.472447816566106,".",1651,2629,"5","transcribed_processed_pseudogene",47.55,"RP11-472B18.1","not"
"2230","ENSG00000255737",0.024667302629116,2.75495304719581,0.0765268541415937,0.939116681230335,0.978772280053881,-5.7106675747774,"chr12",57726271,57728356,0.660594439117929,0.635331143951834,".",2086,1498,"8","antisense",66.06,"AGAP2-AS1","not"
"2578","ENSG00000260949",0.0225472414320049,3.68581665169336,0.075741756065594,0.939740081606952,0.979153522529612,-5.84633484632873,"chr8",38062881,38063791,0.469813391877058,0.469813391877058,".",911,910,"5","sense_overlapping",46.98,"KB-1836B5.1","not"
"1898","ENSG00000248278",0.0264542686162121,2.68560473108588,0.0750109617430077,0.940320396129729,0.97948967544234,-5.72751299690893,"chr17",48874860,48908983,0.483237604032353,0.527271899806522,"0.480233637148332",34124,893,"6","transcribed_processed_pseudogene",48.32,"SUMO2P17","not"
"94","ENSG00000176268",-0.0237547358170378,3.87038068137951,-0.0740526206297263,0.94108145120874,0.979660231540611,-5.9094979402083,"chr13",40863599,40863902,0.467105263157895,0.467105263157895,".",304,303,"4","processed_pseudogene",46.71,"CYCSP34","not"
"1606","ENSG00000239557",0.0205962589398947,4.09048721887316,0.0737338499470824,0.941334611212145,0.979660231540611,-5.90398082852886,"chr3",52373652,52374882,0.38748984565394,0.38748984565394,".",1231,1230,"1","processed_pseudogene",38.75,"RP11-168J18.6","not"
"3183","ENSG00000271913",0.0162824642310193,5.08012564513096,0.073506612011775,0.941515081772652,0.979660231540611,-6.10803465713096,"chr6",158988178,159064925,0.423203210507114,0.447675406614122,"0.41290090729207624",76748,1942,"4","antisense",42.32,"RP1-111C20.4","not"
"3298","ENSG00000272650",0.0170036400830158,4.69567671552353,0.0738490924447896,0.941243087701023,0.979660231540611,-6.012197267831,"chr4",53997415,53997712,0.285234899328859,0.285234899328859,".",298,297,"1","lincRNA",28.52,"RP11-571I18.4","not"
"201","ENSG00000189423",0.0265959772310969,3.3042217963696,0.0730389996996046,0.941886465296924,0.979778449533007,-5.81395900596844,"chr17",20415547,20431008,0.441275384814384,0.488415199339547,"0.4473406235535964",15462,1934,"5","transcribed_unprocessed_pseudogene",44.13,"USP32P3","not"
"2630","ENSG00000261386",-0.02078631585485,4.26010340312732,-0.0721020174941415,0.942630666618682,0.980284312945995,-5.94344364097793,"chr16",67549214,67563958,0.500440827399118,0.557442969848939,".",14745,1182,"7","lincRNA",50.04,"CTD-2012K14.6","not"
"113","ENSG00000179101",0.0206972376959116,3.23557906986847,0.07051728010417,0.943889464668217,0.980882075435044,-5.80368220188764,"chrX",123514473,123514872,0.53,0.53,".",400,399,"6","processed_pseudogene",53,"RP11-349N19.2","not"
"469","ENSG00000214331",-0.00927031000575784,7.66742825176296,-0.0705983142037813,0.943825093713487,0.980882075435044,-6.50747242808379,"chr16",74332402,74368240,0.468846787019727,0.524507623356121,"0.4556911892711349",35839,3813,"6","transcribed_unprocessed_pseudogene",46.88,"RP11-252A24.2","not"
"2500","ENSG00000260231",-0.0105455275786959,8.30332662999278,-0.0704037559354722,0.943979645341066,0.980882075435044,-6.57563296224684,"chr7",140177261,140179640,0.495798319327731,0.495798319327731,".",2380,2379,"5","antisense",49.58,"JHDM1D-AS1","not"
"62","ENSG00000165121",-0.0109947687301277,7.12748991458698,-0.0691275465973236,0.944993482836222,0.981130900917913,-6.43371661960426,"chr9",85805359,85849542,0.37748958899149,0.436911724345967,"0.37686337022682714",44184,2056,"3","transcribed_unprocessed_pseudogene",37.75,"RP11-213G2.3","not"
"616","ENSG00000223612",-0.0195508564824904,4.00021114388388,-0.06932668859667,0.94483527583448,0.981130900917913,-5.89882612439855,"chr1",145233001,145233519,0.614643545279383,0.614643545279383,".",519,518,"8","processed_pseudogene",61.46,"RP11-289I10.2","not"
"3353","ENSG00000272940",-0.0227231951737772,2.71044065713095,-0.0693896723301705,0.944785239295217,0.981130900917913,-5.74340741495918,"chr22",50597152,50597599,0.506696428571429,0.506696428571429,".",448,447,"6","lincRNA",50.67,"CTA-384D8.33","not"
"229","ENSG00000198406",-0.0102446464499417,4.72410306530712,-0.0669925733786294,0.946689734328206,0.981235218329641,-6.01982968887108,"chr3",116645902,116646727,0.401937046004843,0.401937046004843,".",826,825,"2","processed_pseudogene",40.19,"BZW1P2","not"
"634","ENSG00000223891",0.00766169628749935,8.84783168736758,0.0673218104457891,0.946428136985791,0.981235218329641,-6.63281169981457,"chr20",44210960,44226027,0.459052296256968,0.497178681613707,"0.4584890354699962",15068,2180,"5","lincRNA",45.91,"OSER1-AS1","not"
"984","ENSG00000228960",-0.0211911968957219,4.07098971797874,-0.0683120410836451,0.945641378449663,0.981235218329641,-5.93515708604827,"chr7",144294480,144300934,0.421223857474826,0.442258291015468,"0.464068209500609",6455,3334,"3","transcribed_unprocessed_pseudogene",42.12,"OR2A9P","not"
"1119","ENSG00000231177",-0.00979365283091571,6.24823645518365,-0.0681909940387065,0.945737549946398,0.981235218329641,-6.31309074112131,"chr3",10284419,10285746,0.48644578313253,0.48644578313253,".",1328,1327,"5","antisense",48.64,"LINC00852","not"
"1280","ENSG00000233585",-0.0228231094114291,3.16720907529916,-0.0664017731360261,0.947159172862787,0.981235218329641,-5.79572300339482,"chrX",48775993,48776970,0.446830265848671,0.446830265848671,".",978,977,"4","processed_pseudogene",44.68,"AC115617.2","not"
"1353","ENSG00000234664",0.00888152139810483,7.34906995261453,0.067607001347446,0.946201541516968,0.981235218329641,-6.45545587711305,"chr15",29730713,29730985,0.516483516483517,0.516483516483517,".",273,272,"6","processed_pseudogene",51.65,"HMGN2P5","not"
"1729","ENSG00000242779",0.0214307923980686,4.73022618749643,0.0665118909954406,0.947071673913048,0.981235218329641,-6.02219862637124,"chr19",52968251,53037898,0.456308867447737,0.415377668341387,"0.448417019139035",69648,4757,"2","transcribed_processed_pseudogene",45.63,"ZNF702P","not"
"2313","ENSG00000257605",0.0246648947964596,2.7330398013078,0.0670574584420673,0.946638179039967,0.981235218329641,-5.73928303933903,"chr12",53298655,53300314,0.546987951807229,0.496091941590049,".",1660,645,"5","antisense",54.7,"RP11-680A11.5","not"
"1888","ENSG00000247853",-0.0123330003179545,5.47348025037653,-0.0658139405883013,0.947626271741116,0.981302329456047,-6.16913242219437,"chr12",6578622,6584739,0.473193854200719,0.431195748989263,".",6118,2194,"3","antisense",47.32,"RP5-940J5.6","not"
"2823","ENSG00000266421",0.0245082764300109,3.88647149012773,0.0656704518499705,0.947740292405459,0.981302329456047,-5.85662982164253,"chr4",85722468,85722533,0.515151515151515,0.515151515151515,".",66,65,"6","miRNA",51.52,"MIR4451","not"
"2122","ENSG00000253736",-0.0219394000000648,3.35496292147433,-0.0652478968787872,0.948076074154706,0.981382668263082,-5.81699449254565,"chr5",172762980,172777774,0.50841500506928,0.491380579271192,".",14795,350,"5","antisense",50.84,"RP11-779O18.3","not"
"2644","ENSG00000261499",-0.0185070538310885,4.41905086550876,-0.0640433627003398,0.94903330378887,0.981571588490203,-5.98927239444017,"chr17",36274191,36320547,0.396380266194965,0.412688864001921,"0.39680980413622396",46357,1157,"2","unprocessed_pseudogene",39.64,"CH17-260O16.1","not"
"3418","ENSG00000273329",-0.00864255268329028,6.95223061803372,-0.0640810150662907,0.949003380747348,0.981571588490203,-6.4071799111187,"chr7",129604548,129611630,0.464210080474375,0.464210080474375,".",7083,7082,"4","lincRNA",46.42,"RP11-448A19.1","not"
"3761","ENSG00000281404",0.00988453088749086,6.97523939186154,0.0644132122987092,0.948739380532301,0.981571588490203,-6.41140626013409,"chr7",30390885,30412375,0.388069424410218,0.476756005579866,"0.3849103633400441",21491,813,"5","lincRNA",38.81,"LINC01176","not"
"1321","ENSG00000234222",0.0228460477561083,2.89137697683574,0.0635301575110679,0.949441164810842,0.981726296911319,-5.73440052998912,"chr1",145926590,145959179,0.443510279226757,0.486058289175155,"0.44171708378521",32590,3423,"5","antisense",44.35,"RP11-315I20.1","not"
"611","ENSG00000223552",-0.0205759738118303,4.30468405623209,-0.061939608581033,0.950705310929167,0.982766082905021,-5.93982184962163,"chr3",46364955,46407059,0.446312789454934,0.486335370496058,"0.4405725663369286",42105,652,"5","antisense",44.63,"RP11-24F11.2","not"
"1665","ENSG00000240859",-0.0131243093193536,6.58763744892338,-0.0606957702290237,0.951693983918041,0.983129203899367,-6.36993215843525,"chr7",149597,155465,0.512012267848015,0.518163573076132,"0.5420277296360485",5869,5146,"6","lincRNA",51.2,"AC093627.10","not"
"1701","ENSG00000241859",-0.0303610131047889,1.88427802854024,-0.0610707444195871,0.951395925259152,0.983129203899367,-5.66622254122117,"chrY",13751656,13915824,0.402103929487297,0.52566095837283,"0.4003212755113369",164169,2354,"6","transcribed_unprocessed_pseudogene",40.21,"ANOS2P","not"
"3057","ENSG00000269958",0.00705177583827599,9.03686836288005,0.0605214666828585,0.951832536266685,0.983129203899367,-6.65495202555462,"chr14",103696353,103697163,0.49075215782984,0.49075215782984,".",811,810,"5","sense_intronic",49.08,"RP11-73M18.8","not"
"104","ENSG00000177738",-0.00716467148898037,7.65154828432563,-0.0587355832160195,0.953252203349214,0.984328069799066,-6.50434812820276,"chr5",43014414,43067419,0.433309436667547,0.511861990244368,"0.4329944547134935",53006,2779,"6","sense_overlapping",43.33,"CTD-2201E18.3","not"
"924","ENSG00000228201",0.0176744358334133,3.82944731924574,0.0583051018347746,0.953594432082948,0.984414023994375,-5.87471625210131,"chr16",648473,649200,0.663461538461538,0.686497521721572,".",728,387,"8","antisense",66.35,"AL022341.3","not"
"3530","ENSG00000275022",0.0185518931847537,3.39854895909,0.057558420072735,0.95418805769664,0.98458859462655,-5.83155221341902,"chr11",68044794,68044957,0.664634146341463,0.664634146341463,".",164,163,"8","miRNA",66.46,"MIR6753","not"
"3753","ENSG00000281162",0.0121599765121658,8.68323605662819,0.0574407555055113,0.95428160552597,0.98458859462655,-6.61598060508225,"chr2",101962056,101987167,0.480965275565467,0.506365147631605,"0.473887314740496",25112,4755,"6","lincRNA",48.1,"LINC01127","not"
"3654","ENSG00000277449",0.00987587553060898,5.9653832878616,0.0559219913227374,0.955489137833001,0.985566950584324,-6.25984319487627,"chr20",50184598,50191498,0.569482683669033,0.520607556545043,"0.554567058425257",6901,2642,"6","antisense",56.95,"CEBPB-AS1","not"
"561","ENSG00000220323",-0.00785970021496141,8.82365553831468,-0.05528835474928,0.955992957508773,0.985673119606568,-6.62734426696607,"chr1",149843041,149843533,0.632860040567951,0.632860040567951,".",493,492,"8","processed_pseudogene",63.29,"HIST2H2BD","not"
"1588","ENSG00000238241",-0.0129444420992337,7.14440198139785,-0.0551402702818318,0.956110705601004,0.985673119606568,-6.43941731386526,"chr13",99407781,99409062,0.610764430577223,0.59220769184372,".",1282,996,"8","processed_pseudogene",61.08,"CCR12P","not"
"2936","ENSG00000267702",0.0120965643175426,5.4156833343615,0.0538600864740742,0.957128672871897,0.986455012360651,-6.14094661581225,"chr18",13486462,13490676,0.484697508896797,0.484697508896797,".",4215,4214,"5","sense_intronic",48.47,"RP11-53B2.2","not"
"154","ENSG00000183506",-0.00984098769657571,9.20482414874716,-0.0520122257924409,0.958598165606672,0.986747202070701,-6.66994773913451,"chr22",21473000,21517533,0.557686262181704,0.587139684760808,"0.5667456779015586",44534,7567,"8","transcribed_unprocessed_pseudogene",55.77,"PI4KAP2","not"
"155","ENSG00000183604",-0.00792950779741197,7.29190048479754,-0.0527751978538221,0.95799140216446,0.986747202070701,-6.45122545040857,"chr16",30267553,30335374,0.406416796909557,0.443630814503337,"0.38444031667947764",67822,4763,"4","transcribed_unprocessed_pseudogene",40.64,"SMG1P5","not"
"410","ENSG00000213178",-0.00714422111179402,8.93045193806075,-0.0503587707036491,0.959913180032586,0.986747202070701,-6.6385297640459,"chr3",169483671,169484080,0.414634146341463,0.414634146341463,".",410,409,"2","processed_pseudogene",41.46,"RP11-641D5.1","not"
"711","ENSG00000225131",0.0141581941029263,3.87273876552644,0.050859503639949,0.959514928775915,0.986747202070701,-5.86936784029101,"chr13",48771128,48771827,0.507142857142857,0.507142857142857,".",700,699,"6","processed_pseudogene",50.71,"PSME2P2","not"
"1127","ENSG00000231346",-0.0133731446061454,4.85845913075509,-0.0524474393497123,0.958252053376758,0.986747202070701,-6.02329661100964,"chr1",111599655,111608723,0.474363215348991,0.557983231499915,"0.42635962047267545",9069,1372,"7","lincRNA",47.44,"LINC01160","not"
"1221","ENSG00000232828",-0.0177580732070557,2.77207520994445,-0.0505167194043933,0.959787556544607,0.986747202070701,-5.74381929661636,"chrX",48698963,48737163,0.469752100730347,0.588201735357918,"0.48038176033934255",38201,922,"8","antisense",46.98,"AF196970.3","not"
"2254","ENSG00000256347",-0.0200676950053214,3.16471444893785,-0.0529169729285301,0.957878656396343,0.986747202070701,-5.78764621838218,"chr11",73248779,73249867,0.44811753902663,0.435845719819782,".",1089,762,"3","unprocessed_pseudogene",44.81,"OR8R1P","not"
"2569","ENSG00000260911",0.00768926023964855,6.8126391608958,0.050844400880255,0.959526940405271,0.986747202070701,-6.40101083334219,"chr16",31043150,31049868,0.481619288584611,0.476478308803755,".",6719,447,"5","lincRNA",48.16,"RP11-196G11.2","not"
"2895","ENSG00000267359",-0.0164274151859622,3.90332507062881,-0.0500677613752578,0.960144635072999,0.986747202070701,-5.89602325622799,"chr17",35553205,35554767,0.395393474088292,0.391719614675138,".",1563,455,"2","antisense",39.54,"RP11-1094M14.12","not"
"2958","ENSG00000268001",-0.00502790792125474,9.84185188969164,-0.049912909801626,0.960267798068804,0.986747202070701,-6.73209901478815,"chr19",48255675,48258199,0.382970297029703,0.383884190550245,".",2525,1967,"1","antisense",38.3,"CARD8-AS1","not"
"3428","ENSG00000273402",-0.0177828552614585,2.9765551546021,-0.0504468883573685,0.959843096096444,0.986747202070701,-5.76449850156329,"chr8",237045,237669,0.2752,0.2752,".",625,624,"1","antisense",27.52,"RP5-855D21.2","not"
"626","ENSG00000223773",0.00655424558522721,7.24173949854891,0.0487106384378418,0.961224070953619,0.986903728564537,-6.45072957245544,"chrX",2609348,2657229,0.432479846288793,0.445770625481059,"0.3915086594460623",47882,5910,"4","transcribed_unprocessed_pseudogene",43.25,"CD99P1","not"
"675","ENSG00000224596",0.0136167554213342,4.05073242746683,0.0484156665540542,0.96145869688884,0.986903728564537,-5.91968315777399,"chr10",78943328,79067895,0.516561235630338,0.528374667025718,"0.5169331748832848",124568,4565,"6","antisense",51.66,"ZMIZ1-AS1","not"
"1223","ENSG00000232855",0.0139850944822282,4.32323727929375,0.0488393550602183,0.961121688503254,0.986903728564537,-5.95026968802659,"chr21",28439346,28674848,0.376903903559615,0.372839984758922,"0.37508670496871843",235503,6525,"1","lincRNA",37.69,"AF131217.1","not"
"2475","ENSG00000260060",0.0121144558981259,4.79426405740492,0.0489820629500535,0.961008178021158,0.986903728564537,-6.03563374513758,"chr16",31196131,31196963,0.500600240096038,0.500600240096038,".",833,832,"5","antisense",50.06,"RP11-388M20.1","not"
"234","ENSG00000198590",-0.0107025344157581,4.79898214906416,-0.0480368287194763,0.961760036257698,0.986946516688853,-6.04135208090083,"chr3",37386269,37435497,0.421905787239229,0.435806251474165,"0.41986331390524284",49229,3065,"3","lincRNA",42.19,"C3orf35","not"
"620","ENSG00000223711",0.0157880208431056,3.0920081497091,0.0468546943115996,0.962700377972288,0.987644841207197,-5.77706108666409,"chr3",195544048,195550581,0.45240281603918,0.417808559679036,".",6534,1037,"3","antisense",45.24,"AC091633.3","not"
"2977","ENSG00000268336",0.0146570747515797,3.37060309083306,0.0458854153355696,0.963471440728116,0.988169170590277,-5.79704627614468,"chr19",51184905,51190809,0.521253175275191,0.6018742338058,"0.5793717113875053",5905,1304,"8","unprocessed_pseudogene",52.13,"SIGLEC20P","not"
"2907","ENSG00000267419",-0.00670984847566292,7.0268565426256,-0.0453058002234814,0.963932541902154,0.988319707299722,-6.422491326869,"chr19",19776602,19836073,0.412463007801991,0.451645119405888,"0.4127021180286619",59472,2348,"4","transcribed_unprocessed_pseudogene",41.25,"CTC-559E9.6","not"
"3212","ENSG00000272140",-0.0109509466986077,4.84633420059432,-0.045047229716116,0.964138246426564,0.988319707299722,-6.05604122511653,"chr10",73703735,73713581,0.435665684980197,0.421143493491813,"0.47011308562197096",9847,1189,"3","lincRNA",43.57,"RP11-574K11.29","not"
